tbdgd,ksmcbl,thzszbl,tryjzhl,shqk,class
0.085714286,0.777777778,0.053061224,0.722222222,0.065524194,class1
0.241836735,0.747474747,0.214285714,0.292592593,0.066532258,class1
0.057142857,0.787878788,0.05,0.403703704,0.066532258,class1
0.007142857,0.848484848,0.073469388,0.485185185,0.066532258,class1
0.07244898,0.898989899,0.07244898,0.537037037,0.066532258,class1
0.043877551,0.888888889,0.067346939,0.566666667,0.066532258,class1
0.010204082,0.636363636,0.078571429,0.566666667,0.066532258,class1
0.071428571,0.96969697,0.078571429,0.566666667,0.066532258,class1
0.071428571,0.96969697,0.078571429,0.566666667,0.066532258,class1
0.071428571,0.96969697,0.078571429,0.7,0.066532258,class1
0.071428571,0.96969697,0.078571429,0.7,0.066532258,class1
0.067346939,0.757575758,0.073469388,0.703703704,0.066532258,class1
0.239795918,0.585858586,0.12244898,0.292592593,0.067540323,class1
0.18877551,0.727272727,0.244897959,0.307407407,0.067540323,class1
0.030612245,0.858585859,0.020408163,0.381481481,0.067540323,class1
0.055102041,0.808080808,0.020408163,0.407407407,0.067540323,class1
0.040816327,0.949494949,0.081632653,0.477777778,0.067540323,class1
0.059183673,0.868686869,0.055102041,0.485185185,0.067540323,class1
0.020408163,0.949494949,0.081632653,0.485185185,0.067540323,class1
0.07244898,0.939393939,0.07244898,0.518518519,0.067540323,class1
0.030612245,0.909090909,0.051020408,0.537037037,0.067540323,class1
0.030612245,0.909090909,0.051020408,0.537037037,0.067540323,class1
0.030612245,0.909090909,0.051020408,0.537037037,0.067540323,class1
0.030612245,0.95959596,0.051020408,0.537037037,0.067540323,class1
0.051020408,0.929292929,0,0.555555556,0.067540323,class1
0.051020408,0.929292929,0,0.555555556,0.067540323,class1
0.051020408,0.929292929,0,0.555555556,0.067540323,class1
0.051020408,0.929292929,0,0.555555556,0.067540323,class1
0.051020408,0.929292929,0,0.555555556,0.067540323,class1
0.055102041,0.818181818,0.05,0.57037037,0.067540323,class1
0.055102041,0.858585859,0.05,0.57037037,0.067540323,class1
0.055102041,0.858585859,0.05,0.57037037,0.067540323,class1
0.055102041,0.858585859,0.05,0.57037037,0.067540323,class1
0.090816327,0.797979798,0.015306122,0.6,0.067540323,class1
0,0.848484848,0.071428571,0.662962963,0.067540323,class1
0.158163265,0.746464646,0.234693878,0.32962963,0.067943548,class1
0.081632653,0.818181818,0.090816327,0.388888889,0.067943548,class1
0.082653061,0.878787879,0.002040816,0.52962963,0.067943548,class1
0.08877551,0.757575758,0.015306122,0.52962963,0.067943548,class1
0.08877551,0.757575758,0.015306122,0.52962963,0.067943548,class1
0.08877551,0.757575758,0.015306122,0.52962963,0.067943548,class1
0.08877551,0.808080808,0.015306122,0.52962963,0.067943548,class1
0.006122449,0.797979798,0.078571429,0.52962963,0.067943548,class1
0.01122449,0.818181818,0.079591837,0.4,0.069556452,class1
0.01122449,0.818181818,0.079591837,0.4,0.069556452,class1
0.01122449,0.818181818,0.079591837,0.481481481,0.069556452,class1
0.01122449,0.818181818,0.079591837,0.481481481,0.069556452,class1
0.117346939,0.707070707,0.275510204,0.296296296,0.070564516,class1
0.091836735,0.666666667,0.142857143,0.3,0.070564516,class1
0.158163265,0.707070707,0.265306122,0.307407407,0.070564516,class1
0.18877551,0.636363636,0.183673469,0.314814815,0.070564516,class1
0.142857143,0.636363636,0.244897959,0.32962963,0.070564516,class1
0.187755102,0.737373737,0.275510204,0.333333333,0.070564516,class1
0.225510204,0.595959596,0.112244898,0.355555556,0.070564516,class1
0.116326531,0.728282828,0.244897959,0.366666667,0.070564516,class1
0.051020408,0.929292929,0.081632653,0.396296296,0.070564516,class1
0.010204082,0.777777778,0.035714286,0.403703704,0.070564516,class1
0.055102041,0.787878788,0.056122449,0.414814815,0.070564516,class1
0.055102041,0.787878788,0.056122449,0.414814815,0.070564516,class1
0.055102041,0.787878788,0.056122449,0.414814815,0.070564516,class1
0.055102041,0.787878788,0.056122449,0.414814815,0.070564516,class1
0.055102041,0.787878788,0.056122449,0.414814815,0.070564516,class1
0.039795918,0.808080808,0.06122449,0.440740741,0.070564516,class1
0.071428571,0.787878788,0.071428571,0.440740741,0.070564516,class1
0.056122449,0.838383838,0.035714286,0.448148148,0.070564516,class1
0.062244898,0.787878788,0.080612245,0.537037037,0.070564516,class1
0.076530612,0.787878788,0.080612245,0.537037037,0.070564516,class1
0.076530612,0.787878788,0.080612245,0.537037037,0.070564516,class1
0.071428571,0.868686869,0.081632653,0.537037037,0.070564516,class1
0.041836735,0.909090909,0.057142857,0.588888889,0.070564516,class1
0.041836735,0.909090909,0.057142857,0.588888889,0.070564516,class1
0.06122449,0.909090909,0.057142857,0.588888889,0.070564516,class1
0.055102041,0.787878788,0.051020408,0.596296296,0.070564516,class1
0.068367347,0.797979798,0.051020408,0.596296296,0.070564516,class1
0.06122449,0.909090909,0.051020408,0.596296296,0.070564516,class1
0.06122449,0.909090909,0.051020408,0.596296296,0.070564516,class1
0.06122449,0.909090909,0.051020408,0.596296296,0.070564516,class1
0.06122449,0.949494949,0.051020408,0.596296296,0.070564516,class1
0.051020408,0.646464646,0.06122449,0.607407407,0.070564516,class1
0.039795918,0.808080808,0.06122449,0.607407407,0.070564516,class1
0.039795918,0.848484848,0.078571429,0.607407407,0.070564516,class1
0.076530612,0.787878788,0.080612245,0.607407407,0.070564516,class1
0.073469388,0.878787879,0.06122449,0.625925926,0.070564516,class1
0.040816327,0.646464646,0.07755102,0.633333333,0.070564516,class1
0.074489796,0.787878788,0.07755102,0.633333333,0.070564516,class1
0.074489796,0.787878788,0.07755102,0.633333333,0.070564516,class1
0.041836735,0.909090909,0.057142857,0.637037037,0.070564516,class1
0.041836735,0.909090909,0.057142857,0.637037037,0.070564516,class1
0.075510204,0.909090909,0.014285714,0.688888889,0.070564516,class1
0.039795918,0.858585859,0.064285714,0.692592593,0.070564516,class1
0.075510204,0.787878788,0.025510204,0.7,0.070564516,class1
0.055102041,0.939393939,0.056122449,0.788888889,0.070564516,class1
0.06122449,0.787878788,0.07755102,0.811111111,0.070564516,class1
0.074489796,0.787878788,0.07755102,0.811111111,0.070564516,class1
0.074489796,0.787878788,0.07755102,0.811111111,0.070564516,class1
0.17755102,0.676767677,0.255102041,0.340740741,0.072580645,class1
0.104081633,0.747474747,0.102040816,0.348148148,0.072580645,class1
0.186734694,0.636363636,0.285714286,0.355555556,0.072580645,class1
0.059183673,0.868686869,0.055102041,0.377777778,0.072580645,class1
0.030612245,0.747474747,0.091836735,0.377777778,0.072580645,class1
0.06122449,0.747474747,0.091836735,0.377777778,0.072580645,class1
0.06122449,0.747474747,0.091836735,0.377777778,0.072580645,class1
0.06122449,0.747474747,0.091836735,0.377777778,0.072580645,class1
0.040816327,0.818181818,0.020408163,0.381481481,0.072580645,class1
0.040816327,0.818181818,0.020408163,0.381481481,0.072580645,class1
0.010204082,0.858585859,0.020408163,0.381481481,0.072580645,class1
0.071428571,0.909090909,0.051020408,0.403703704,0.072580645,class1
0.071428571,0.939393939,0.06122449,0.403703704,0.072580645,class1
0.071428571,0.939393939,0.06122449,0.403703704,0.072580645,class1
0.055102041,0.888888889,0.024489796,0.407407407,0.072580645,class1
0.075510204,0.838383838,0.018367347,0.455555556,0.072580645,class1
0.030612245,0.555555556,0.081632653,0.514814815,0.072580645,class1
0.010204082,0.787878788,0.081632653,0.514814815,0.072580645,class1
0.040816327,0.808080808,0.081632653,0.514814815,0.072580645,class1
0.015306122,0.898989899,0.085714286,0.518518519,0.072580645,class1
0.055102041,0.808080808,0.031632653,0.559259259,0.072580645,class1
0.035714286,0.939393939,0.056122449,0.57037037,0.072580645,class1
0.040816327,0.818181818,0.020408163,0.67037037,0.072580645,class1
0.040816327,0.818181818,0.020408163,0.67037037,0.072580645,class1
0.040816327,0.818181818,0.020408163,0.67037037,0.072580645,class1
0.071428571,0.939393939,0.06122449,0.774074074,0.072580645,class1
0.010204082,0.787878788,0.081632653,0.774074074,0.072580645,class1
0.010204082,0.787878788,0.081632653,0.774074074,0.072580645,class1
0.030612245,0.95959596,0.081632653,0.774074074,0.072580645,class1
0.044897959,0.939393939,0.035714286,0.785185185,0.072580645,class1
0.116326531,0.747474747,0.214285714,0.3,0.07358871,class1
0.17755102,0.707070707,0.255102041,0.303703704,0.07358871,class1
0.148979592,0.686868687,0.214285714,0.32962963,0.07358871,class1
0.010204082,0.747474747,0.006122449,0.414814815,0.07358871,class1
0.06122449,0.888888889,0.051020408,0.444444444,0.07358871,class1
0.06122449,0.777777778,0.06122449,0.444444444,0.07358871,class1
0.06122449,0.777777778,0.06122449,0.444444444,0.07358871,class1
0,0.828282828,0.081632653,0.474074074,0.07358871,class1
0.008163265,0.777777778,0.025510204,0.477777778,0.07358871,class1
0.008163265,0.777777778,0.025510204,0.477777778,0.07358871,class1
0.06122449,0.797979798,0.026530612,0.496296296,0.07358871,class1
0.010204082,0.878787879,0.020408163,0.511111111,0.07358871,class1
0.07244898,0.757575758,0.035714286,0.514814815,0.07358871,class1
0,0.868686869,0.071428571,0.514814815,0.07358871,class1
0,0.868686869,0.071428571,0.514814815,0.07358871,class1
0,0.868686869,0.071428571,0.514814815,0.07358871,class1
0,0.96969697,0.071428571,0.514814815,0.07358871,class1
0.052040816,0.777777778,0.070408163,0.52962963,0.07358871,class1
0.052040816,0.777777778,0.070408163,0.52962963,0.07358871,class1
0.052040816,0.777777778,0.070408163,0.52962963,0.07358871,class1
0.052040816,0.777777778,0.070408163,0.52962963,0.07358871,class1
0.052040816,0.939393939,0.070408163,0.52962963,0.07358871,class1
0.030612245,0.838383838,0.030612245,0.537037037,0.07358871,class1
0.030612245,0.838383838,0.030612245,0.537037037,0.07358871,class1
0.030612245,0.838383838,0.030612245,0.537037037,0.07358871,class1
0.030612245,0.868686869,0.030612245,0.537037037,0.07358871,class1
0.030612245,0.949494949,0.051020408,0.537037037,0.07358871,class1
0.075510204,0.777777778,0.079591837,0.555555556,0.07358871,class1
0.06122449,0.909090909,0.051020408,0.596296296,0.07358871,class1
0.075510204,0.909090909,0.06122449,0.640740741,0.07358871,class1
0.073469388,0.777777778,0.016326531,0.67037037,0.07358871,class1
0.06122449,0.777777778,0.06122449,0.7,0.07358871,class1
0.021428571,0.868686869,0.075510204,0.703703704,0.07358871,class1
0.008163265,0.777777778,0.025510204,0.759259259,0.07358871,class1
0.008163265,0.777777778,0.025510204,0.759259259,0.07358871,class1
0.244897959,0.686868687,0.193877551,0.333333333,0.074596774,class1
0.020408163,0.97979798,0.051020408,0.596296296,0.074596774,class1
0.020408163,0.97979798,0.051020408,0.596296296,0.074596774,class1
0.020408163,0.97979798,0.051020408,0.596296296,0.074596774,class1
0.020408163,0.97979798,0.051020408,0.596296296,0.074596774,class1
0.020408163,0.97979798,0.051020408,0.596296296,0.074596774,class1
0.040816327,0.919191919,0.020408163,0.666666667,0.074596774,class1
0.187755102,0.686868687,0.244897959,0.307407407,0.076612903,class1
0.168367347,0.595959596,0.132653061,0.325925926,0.076612903,class1
0.220408163,0.636363636,0.153061224,0.351851852,0.076612903,class1
0.082653061,0.818181818,0.06122449,0.4,0.076612903,class1
0.041836735,0.949494949,0.004081633,0.418518519,0.076612903,class1
0.079591837,0.898989899,0.074489796,0.433333333,0.076612903,class1
0.057142857,0.838383838,0.063265306,0.555555556,0.076612903,class1
0.071428571,0.96969697,0.078571429,0.566666667,0.076612903,class1
0.015306122,0.868686869,0.090816327,0.592592593,0.076612903,class1
0.020408163,0.919191919,0.010204082,0.633333333,0.076612903,class1
0.071428571,0.898989899,0.051020408,0.633333333,0.076612903,class1
0.010204082,0.797979798,0.069387755,0.666666667,0.076612903,class1
0.051020408,0.696969697,0.004081633,0.703703704,0.076612903,class1
0.041836735,0.949494949,0.004081633,0.703703704,0.076612903,class1
0.041836735,0.949494949,0.004081633,0.703703704,0.076612903,class1
0.041836735,0.757575758,0.081632653,0.703703704,0.076612903,class1
0.112244898,0.686868687,0.163265306,0.292592593,0.077620968,class1
0.218367347,0.585858586,0.142857143,0.337037037,0.077620968,class1
0.194897959,0.545454545,0.163265306,0.340740741,0.077620968,class1
0.193877551,0.575757576,0.265306122,0.348148148,0.077620968,class1
0.030612245,0.777777778,0.071428571,0.414814815,0.077620968,class1
0.079591837,0.898989899,0.074489796,0.433333333,0.077620968,class1
0.079591837,0.929292929,0.074489796,0.433333333,0.077620968,class1
0.051020408,0.787878788,0.031632653,0.477777778,0.077620968,class1
0.079591837,0.898989899,0.074489796,0.477777778,0.077620968,class1
0.075510204,0.888888889,0.081632653,0.477777778,0.077620968,class1
0.033673469,0.838383838,0.063265306,0.5,0.077620968,class1
0.033673469,0.636363636,0.067346939,0.5,0.077620968,class1
0.033673469,0.939393939,0.067346939,0.5,0.077620968,class1
0.079591837,0.898989899,0.030612245,0.537037037,0.077620968,class1
0.030612245,0.919191919,0.040816327,0.607407407,0.077620968,class1
0.033673469,0.939393939,0.067346939,0.625925926,0.077620968,class1
0.010204082,0.95959596,0.071428571,0.633333333,0.077620968,class1
0.010204082,0.95959596,0.071428571,0.633333333,0.077620968,class1
0.010204082,0.95959596,0.071428571,0.633333333,0.077620968,class1
0.010204082,0.95959596,0.071428571,0.633333333,0.077620968,class1
0.010204082,0.95959596,0.071428571,0.633333333,0.077620968,class1
0.033673469,0.808080808,0.06122449,0.885185185,0.077620968,class1
0.204081633,0.575757576,0.275510204,0.318518519,0.079637097,class1
0.078571429,0.747474747,0.055102041,0.366666667,0.079637097,class1
0.044897959,0.787878788,0.048979592,0.388888889,0.079637097,class1
0.044897959,0.787878788,0.048979592,0.388888889,0.079637097,class1
0.066326531,0.939393939,0.067346939,0.403703704,0.079637097,class1
0.071428571,0.818181818,0.081632653,0.418518519,0.079637097,class1
0.013265306,0.939393939,0.020408163,0.444444444,0.079637097,class1
0.066326531,0.818181818,0.082653061,0.444444444,0.079637097,class1
0.046938776,0.898989899,0.076530612,0.448148148,0.079637097,class1
0.053061224,0.96969697,0.076530612,0.485185185,0.079637097,class1
0.010204082,0.878787879,0.020408163,0.511111111,0.079637097,class1
0.010204082,0.878787879,0.020408163,0.511111111,0.079637097,class1
0.010204082,0.878787879,0.020408163,0.511111111,0.079637097,class1
0.010204082,0.787878788,0.06122449,0.511111111,0.079637097,class1
0.048979592,0.787878788,0.087755102,0.514814815,0.079637097,class1
0.057142857,0.838383838,0.087755102,0.514814815,0.079637097,class1
0.064285714,0.818181818,0.073469388,0.518518519,0.079637097,class1
0.08877551,0.757575758,0.015306122,0.52962963,0.079637097,class1
0.071428571,0.858585859,0,0.555555556,0.079637097,class1
0.078571429,0.878787879,0.055102041,0.559259259,0.079637097,class1
0.06122449,0.747474747,0.091836735,0.559259259,0.079637097,class1
0.047959184,0.96969697,0.028571429,0.592592593,0.079637097,class1
0.051020408,0.838383838,0.034693878,0.592592593,0.079637097,class1
0.07244898,0.838383838,0.063265306,0.607407407,0.079637097,class1
0.054081633,0.96969697,0.084693878,0.607407407,0.079637097,class1
0.055102041,0.747474747,0.085714286,0.622222222,0.079637097,class1
0.055102041,0.929292929,0.017346939,0.625925926,0.079637097,class1
0.064285714,0.929292929,0.030612245,0.627037037,0.079637097,class1
0.064285714,0.97979798,0.055102041,0.633333333,0.079637097,class1
0.010204082,0.95959596,0.071428571,0.633333333,0.079637097,class1
0.065306122,0.919191919,0.041836735,0.640740741,0.079637097,class1
0.039795918,0.787878788,0.041836735,0.648148148,0.079637097,class1
0.044897959,0.787878788,0.048979592,0.648148148,0.079637097,class1
0.044897959,0.787878788,0.048979592,0.648148148,0.079637097,class1
0.044897959,0.939393939,0.048979592,0.648148148,0.079637097,class1
0.039795918,0.878787879,0.07244898,0.648148148,0.079637097,class1
0.058163265,0.838383838,0.006122449,0.659259259,0.079637097,class1
0.062244898,0.828282828,0.089795918,0.67037037,0.079637097,class1
0.019387755,0.919191919,0.075510204,0.711111111,0.079637097,class1
0.066326531,0.888888889,0.067346939,0.851851852,0.079637097,class1
0,0.939393939,0.020408163,0.444444444,0.080645161,class1
0.081632653,0.949494949,0.010204082,0.477777778,0.080645161,class1
0.036734694,0.838383838,0.025510204,0.477777778,0.080645161,class1
0.036734694,0.838383838,0.025510204,0.681481481,0.080645161,class1
0.036734694,0.838383838,0.025510204,0.681481481,0.080645161,class1
0.055102041,0.787878788,0.024489796,0.711111111,0.080645161,class1
0.062244898,0.888888889,0.07244898,0.814814815,0.080645161,class1
0.170408163,0.656565657,0.112244898,0.296296296,0.081653226,class1
0.173469388,0.556565657,0.244897959,0.311111111,0.081653226,class1
0.070408163,0.787878788,0.026530612,0.425925926,0.081653226,class1
0.081632653,0.777777778,0.089795918,0.455555556,0.081653226,class1
0.081632653,0.777777778,0.089795918,0.455555556,0.081653226,class1
0.081632653,0.777777778,0.089795918,0.455555556,0.081653226,class1
0.045918367,0.838383838,0.082653061,0.477777778,0.081653226,class1
0.064285714,0.898989899,0.082653061,0.477777778,0.081653226,class1
0.064285714,0.898989899,0.082653061,0.477777778,0.081653226,class1
0.015306122,0.777777778,0.090816327,0.477777778,0.081653226,class1
0.051020408,0.929292929,0.081632653,0.485185185,0.081653226,class1
0.06122449,0.97979798,0.020408163,0.514814815,0.081653226,class1
0.082653061,0.797979798,0.070408163,0.555555556,0.081653226,class1
0.086734694,0.939393939,0.07244898,0.555555556,0.081653226,class1
0.015306122,0.55959596,0.090816327,0.562962963,0.081653226,class1
0.015306122,0.777777778,0.090816327,0.562962963,0.081653226,class1
0.015306122,0.777777778,0.090816327,0.562962963,0.081653226,class1
0.055102041,0.858585859,0.05,0.57037037,0.081653226,class1
0.081632653,0.777777778,0.089795918,0.625925926,0.081653226,class1
0.071428571,0.777777778,0.06122449,0.681481481,0.081653226,class1
0.053061224,0.939393939,0.067346939,0.82962963,0.081653226,class1
0.064285714,0.555555556,0.082653061,0.851851852,0.081653226,class1
0.064285714,0.898989899,0.082653061,0.851851852,0.081653226,class1
0.064285714,0.898989899,0.082653061,0.851851852,0.081653226,class1
0.055102041,0.919191919,0.07755102,0.9,0.081653226,class1
0.198061224,0.505050505,0.112244898,0.3,0.082056452,class1
0,0.939393939,0.036734694,0.403703704,0.082056452,class1
0.07755102,0.727272727,0.020408163,0.444444444,0.082056452,class1
0,0.767676768,0.020408163,0.444444444,0.082056452,class1
0.036734694,0.838383838,0.020408163,0.444444444,0.082056452,class1
0,0.939393939,0.020408163,0.444444444,0.082056452,class1
0,0.939393939,0.020408163,0.444444444,0.082056452,class1
0.010204082,0.808080808,0.035714286,0.588888889,0.082056452,class1
0,0.939393939,0.051020408,0.633333333,0.082056452,class1
0.184693878,0.666666667,0.224489796,0.307407407,0.08266129,class1
0.183673469,0.676767677,0.234693878,0.344444444,0.08266129,class1
0.158163265,0.696969697,0.285714286,0.366666667,0.08266129,class1
0.058163265,0.98989899,0.044897959,0.377777778,0.08266129,class1
0.070408163,0.939393939,0.067346939,0.403703704,0.08266129,class1
0.066326531,0.898989899,0.067346939,0.407407407,0.08266129,class1
0.071428571,0.757575758,0.081632653,0.414814815,0.08266129,class1
0.071428571,0.757575758,0.081632653,0.414814815,0.08266129,class1
0.071428571,0.757575758,0.081632653,0.414814815,0.08266129,class1
0.046938776,0.949494949,0.004081633,0.418518519,0.08266129,class1
0.040816327,0.949494949,0.010204082,0.425925926,0.08266129,class1
0.040816327,0.777777778,0.091836735,0.425925926,0.08266129,class1
0.040816327,0.777777778,0.091836735,0.425925926,0.08266129,class1
0.010204082,0.686868687,0.069387755,0.440740741,0.08266129,class1
0.040816327,0.797979798,0.069387755,0.440740741,0.08266129,class1
0.009183673,0.858585859,0.069387755,0.440740741,0.08266129,class1
0.021428571,0.777777778,0.041836735,0.444444444,0.08266129,class1
0.05,0.808080808,0.053061224,0.444444444,0.08266129,class1
0.059183673,0.888888889,0.067346939,0.444444444,0.08266129,class1
0.062244898,0.919191919,0.046938776,0.474074074,0.08266129,class1
0.020408163,0.757575758,0.081632653,0.474074074,0.08266129,class1
0.020408163,0.757575758,0.081632653,0.474074074,0.08266129,class1
0,0.828282828,0.081632653,0.474074074,0.08266129,class1
0.019387755,0.777777778,0.090816327,0.481481481,0.08266129,class1
0.020408163,0.757575758,0.081632653,0.488888889,0.08266129,class1
0.020408163,0.757575758,0.081632653,0.488888889,0.08266129,class1
0.020408163,0.757575758,0.081632653,0.488888889,0.08266129,class1
0.039795918,0.828282828,0.041836735,0.5,0.08266129,class1
0.054081633,0.787878788,0.087755102,0.514814815,0.08266129,class1
0.086734694,0.777777778,0.079591837,0.518518519,0.08266129,class1
0.086734694,0.777777778,0.079591837,0.518518519,0.08266129,class1
0.086734694,0.919191919,0.079591837,0.518518519,0.08266129,class1
0.064285714,0.828282828,0.064285714,0.555555556,0.08266129,class1
0.05,0.797979798,0.075510204,0.622222222,0.08266129,class1
0.060204082,0.929292929,0.017346939,0.625925926,0.08266129,class1
0.07244898,0.868686869,0.055102041,0.633333333,0.08266129,class1
0.064285714,0.919191919,0.067346939,0.659259259,0.08266129,class1
0.058163265,0.808080808,0.055102041,0.67037037,0.08266129,class1
0.057142857,0.898989899,0.076530612,0.67037037,0.08266129,class1
0.071428571,0.898989899,0.081632653,0.67037037,0.08266129,class1
0.047959184,0.828282828,0.089795918,0.67037037,0.08266129,class1
0.040816327,0.777777778,0.091836735,0.788888889,0.08266129,class1
0.040816327,0.797979798,0.069387755,0.811111111,0.08266129,class1
0.040816327,0.797979798,0.069387755,0.811111111,0.08266129,class1
0.081632653,0.96969697,0.069387755,0.811111111,0.08266129,class1
0.18877551,0.676767677,0.12244898,0.3,0.083669355,class1
0.187755102,0.717171717,0.214285714,0.307407407,0.083669355,class1
0.18877551,0.717171717,0.275510204,0.337037037,0.083669355,class1
0.218367347,0.565656566,0.183673469,0.359259259,0.083669355,class1
0.051020408,0.767676768,0.06122449,0.366666667,0.083669355,class1
0.051020408,0.767676768,0.06122449,0.414814815,0.083669355,class1
0.051020408,0.767676768,0.06122449,0.414814815,0.083669355,class1
0.051020408,0.777777778,0.06122449,0.414814815,0.083669355,class1
0.068367347,0.797979798,0.082653061,0.459259259,0.083669355,class1
0.051020408,0.777777778,0.030612245,0.477777778,0.083669355,class1
0.040816327,0.949494949,0.081632653,0.477777778,0.083669355,class1
0.040816327,0.949494949,0.081632653,0.477777778,0.083669355,class1
0.040816327,0.949494949,0.081632653,0.477777778,0.083669355,class1
0.040816327,0.949494949,0.081632653,0.477777778,0.083669355,class1
0.040816327,0.949494949,0.081632653,0.477777778,0.083669355,class1
0.062244898,0.777777778,0.028571429,0.485185185,0.083669355,class1
0.054081633,0.848484848,0.018367347,0.518518519,0.083669355,class1
0.091836735,0.808080808,0.030612245,0.537037037,0.083669355,class1
0.079591837,0.787878788,0.081632653,0.537037037,0.083669355,class1
0.055102041,0.848484848,0.078571429,0.592592593,0.083669355,class1
0.07755102,0.939393939,0.048979592,0.596296296,0.083669355,class1
0.019387755,0.556565657,0.080612245,0.607407407,0.083669355,class1
0.019387755,0.878787879,0.080612245,0.607407407,0.083669355,class1
0.019387755,0.878787879,0.080612245,0.607407407,0.083669355,class1
0.010204082,0.888888889,0.051020408,0.618518519,0.083669355,class1
0.013265306,0.848484848,0.085714286,0.637037037,0.083669355,class1
0.040816327,1,0.06122449,0.666666667,0.083669355,class1
0.030612245,0.656565657,0.076530612,0.677777778,0.083669355,class1
0.070408163,0.777777778,0.076530612,0.677777778,0.083669355,class1
0.070408163,0.777777778,0.076530612,0.677777778,0.083669355,class1
0.019387755,0.878787879,0.080612245,0.692592593,0.083669355,class1
0.05,0.949494949,0.082653061,0.833333333,0.083669355,class1
0.070408163,0.777777778,0.076530612,0.885185185,0.083669355,class1
0.070408163,0.777777778,0.076530612,0.885185185,0.083669355,class1
0.071428571,0.838383838,0.076530612,0.885185185,0.083669355,class1
0.187755102,0.676767677,0.285714286,0.303703704,0.086693548,class1
0.165306122,0.575757576,0.132653061,0.307407407,0.086693548,class1
0.241836735,0.646464646,0.224489796,0.314814815,0.086693548,class1
0.17755102,0.727272727,0.285714286,0.32962963,0.086693548,class1
0.123469388,0.552525253,0.183673469,0.333333333,0.086693548,class1
0.158163265,0.646464646,0.224489796,0.337037037,0.086693548,class1
0.187755102,0.626262626,0.265306122,0.348148148,0.086693548,class1
0.18877551,0.636363636,0.204081633,0.362962963,0.086693548,class1
0.167346939,0.707070707,0.295918367,0.362962963,0.086693548,class1
0.08877551,0.777777778,0.070408163,0.396296296,0.086693548,class1
0.05,0.858585859,0.064285714,0.403703704,0.086693548,class1
0.067346939,0.757575758,0.073469388,0.403703704,0.086693548,class1
0.067346939,0.757575758,0.073469388,0.403703704,0.086693548,class1
0.081632653,0.888888889,0.073469388,0.403703704,0.086693548,class1
0.040816327,0.808080808,0.074489796,0.414814815,0.086693548,class1
0.081632653,0.919191919,0.062244898,0.42962963,0.086693548,class1
0.080612245,0.919191919,0.051020408,0.440740741,0.086693548,class1
0.051020408,0.898989899,0.07244898,0.459259259,0.086693548,class1
0.051020408,0.898989899,0.07244898,0.459259259,0.086693548,class1
0.06122449,0.97979798,0.07244898,0.459259259,0.086693548,class1
0.030612245,0.828282828,0.051020408,0.477777778,0.086693548,class1
0.06122449,0.949494949,0.081632653,0.477777778,0.086693548,class1
0.05,0.96969697,0.084693878,0.477777778,0.086693548,class1
0.051020408,0.868686869,0.002040816,0.496296296,0.086693548,class1
0.030612245,0.919191919,0.07755102,0.522222222,0.086693548,class1
0.046938776,0.818181818,0.084693878,0.559259259,0.086693548,class1
0.06122449,0.818181818,0.091836735,0.57037037,0.086693548,class1
0.06122449,0.909090909,0.091836735,0.57037037,0.086693548,class1
0.06122449,0.909090909,0.091836735,0.57037037,0.086693548,class1
0.06122449,0.909090909,0.091836735,0.57037037,0.086693548,class1
0.06122449,0.743434343,0.064285714,0.666666667,0.086693548,class1
0.05,0.858585859,0.064285714,0.666666667,0.086693548,class1
0.05,0.828282828,0.089795918,0.666666667,0.086693548,class1
0.030612245,0.848484848,0.07244898,0.703703704,0.086693548,class1
0.06122449,0.666666667,0.073469388,0.703703704,0.086693548,class1
0.067346939,0.757575758,0.073469388,0.703703704,0.086693548,class1
0.015306122,0.777777778,0.073469388,0.703703704,0.086693548,class1
0.051020408,0.676767677,0.07244898,0.740740741,0.086693548,class1
0.019387755,0.878787879,0.07244898,0.740740741,0.086693548,class1
0.051020408,0.898989899,0.07244898,0.740740741,0.086693548,class1
0.239795918,0.555555556,0.17755102,0.307407407,0.088104839,class1
0.071428571,0.747474747,0.026530612,0.403703704,0.088104839,class1
0.08877551,0.898989899,0.071428571,0.514814815,0.088104839,class1
0.08877551,0.838383838,0.046938776,0.57037037,0.088104839,class1
0.08877551,0.898989899,0.046938776,0.57037037,0.088104839,class1
0.08877551,0.898989899,0.046938776,0.57037037,0.088104839,class1
0.167346939,0.696969697,0.193877551,0.307407407,0.088810484,class1
0.030612245,0.868686869,0.085714286,0.377777778,0.088810484,class1
0.021428571,0.98989899,0.018367347,0.5,0.088810484,class1
0.07755102,0.727272727,0.069387755,0.5,0.088810484,class1
0.07755102,0.727272727,0.069387755,0.5,0.088810484,class1
0.07755102,0.727272727,0.069387755,0.5,0.088810484,class1
0.07755102,0.868686869,0.069387755,0.5,0.088810484,class1
0.01122449,0.818181818,0.079591837,0.5,0.088810484,class1
0.241836735,0.737373737,0.153061224,0.303703704,0.089717742,class1
0.241836735,0.636363636,0.132653061,0.307407407,0.089717742,class1
0.071428571,0.787878788,0.067346939,0.32962963,0.089717742,class1
0.074489796,0.808080808,0.055102041,0.377777778,0.089717742,class1
0,0.828282828,0.030612245,0.388888889,0.089717742,class1
0.087755102,0.838383838,0.014285714,0.403703704,0.089717742,class1
0.087755102,0.838383838,0.014285714,0.403703704,0.089717742,class1
0.051020408,0.888888889,0.067346939,0.403703704,0.089717742,class1
